Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-07-11T23:30Z,155,147,moderate
2023-07-12T00:00Z,163,156,moderate
2023-07-12T00:30Z,165,153,moderate
2023-07-12T01:00Z,160,159,moderate
2023-07-12T01:30Z,151,159,moderate
2023-07-12T02:00Z,149,159,moderate
2023-07-12T02:30Z,144,150,moderate
2023-07-12T03:00Z,146,147,moderate
2023-07-12T03:30Z,144,140,moderate
2023-07-12T04:00Z,149,145,moderate
2023-07-12T04:30Z,156,138,moderate
2023-07-12T05:00Z,163,147,moderate
2023-07-12T05:30Z,162,152,moderate
2023-07-12T06:00Z,158,158,moderate
2023-07-12T06:30Z,158,157,moderate
2023-07-12T07:00Z,162,144,moderate
2023-07-12T07:30Z,157,145,moderate
2023-07-12T08:00Z,153,147,moderate
2023-07-12T08:30Z,148,143,moderate
2023-07-12T09:00Z,143,131,moderate
2023-07-12T09:30Z,140,124,moderate
2023-07-12T10:00Z,136,113,moderate
2023-07-12T10:30Z,131,112,moderate
2023-07-12T11:00Z,128,107,moderate
2023-07-12T11:30Z,125,106,moderate
2023-07-12T12:00Z,123,105,moderate
2023-07-12T12:30Z,120,78,moderate
2023-07-12T13:00Z,118,79,low
2023-07-12T13:30Z,115,78,low
2023-07-12T14:00Z,120,106,moderate
2023-07-12T14:30Z,122,102,moderate
2023-07-12T15:00Z,135,107,moderate
2023-07-12T15:30Z,149,116,moderate
2023-07-12T16:00Z,151,121,moderate
2023-07-12T16:30Z,155,124,moderate
2023-07-12T17:00Z,163,143,moderate
2023-07-12T17:30Z,171,152,moderate
2023-07-12T18:00Z,178,155,moderate
2023-07-12T18:30Z,185,170,moderate
2023-07-12T19:00Z,190,178,moderate
2023-07-12T19:30Z,192,180,moderate
2023-07-12T20:00Z,189,191,moderate
2023-07-12T20:30Z,193,188,moderate
2023-07-12T21:00Z,191,186,moderate
2023-07-12T21:30Z,177,192,moderate
2023-07-12T22:00Z,180,188,moderate
2023-07-12T22:30Z,175,164,moderate
2023-07-12T23:00Z,175,173,moderate
2023-07-12T23:30Z,173,170,moderate
2023-07-13T00:00Z,174,171,moderate
2023-07-13T00:30Z,175,170,moderate
2023-07-13T01:00Z,176,170,moderate
2023-07-13T01:30Z,179,177,moderate
2023-07-13T02:00Z,182,178,moderate
2023-07-13T02:30Z,187,179,moderate
2023-07-13T03:00Z,187,182,moderate
2023-07-13T03:30Z,189,188,moderate
2023-07-13T04:00Z,191,188,moderate
2023-07-13T04:30Z,195,188,moderate
2023-07-13T05:00Z,186,191,moderate
2023-07-13T05:30Z,199,194,moderate
2023-07-13T06:00Z,194,186,moderate
2023-07-13T06:30Z,194,193,moderate
2023-07-13T07:00Z,192,197,moderate
2023-07-13T07:30Z,191,191,moderate
2023-07-13T08:00Z,186,185,moderate
2023-07-13T08:30Z,182,186,moderate
2023-07-13T09:00Z,179,180,moderate
2023-07-13T09:30Z,177,180,moderate
2023-07-13T10:00Z,171,177,moderate
2023-07-13T10:30Z,167,175,moderate
2023-07-13T11:00Z,162,169,moderate
2023-07-13T11:30Z,158,165,moderate
2023-07-13T12:00Z,152,163,moderate
2023-07-13T12:30Z,149,158,moderate
2023-07-13T13:00Z,147,151,moderate
2023-07-13T13:30Z,148,145,moderate
2023-07-13T14:00Z,158,147,moderate
